LaVon Brazill,N/A,N/A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steve Breaston,N/A,N/A,N/A,2,10,6,5,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dezmon Briscoe,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kenny Britt,7,8,N/A,4,1,6,5,6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
John Broussard,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Antonio Brown,N/A,2,10,6,14,16,17,12,14,10,N/A,5,N/A,N/A,N/A,N/A,N/A
John Brown,N/A,N/A,N/A,5,10,4,2,6,9,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Justin Brown,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Reggie Brown,N/A,N/A,N/A,4,7,7,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vincent Brown,N/A,3,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ryan Broyles,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Antonio Bryant,4,4,6,8,7,N/A,10,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dez Bryant,N/A,7,8,11,12,14,2,8,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Martavis Bryant,N/A,N/A,5,7,N/A,6,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aaron Burbridge,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nate Burleson,N/A,5,11,3,3,7,N/A,6,6,7,N/A,4,N/A,N/A,N/A,N/A,N/A
Keenan Burton,N/A,N/A,N/A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brice Butler,N/A,N/A,1,2,N/A,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Deon Butler,N/A,N/A,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Deon Cain,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Andre Caldwell,N/A,N/A,N/A,4,3,3,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Reche Caldwell,N/A,N/A,2,1,N/A,4,8,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrone Calico,N/A,N/A,3,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Antonio Callaway,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Michael Campanaro,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leonte Carroo,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Drew Carter,N/A,N/A,N/A,N/A,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tim Carter,N/A,N/A,N/A,2,N/A,2,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Quintez Cephus,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kaelin Clay,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mark Clayton,N/A,N/A,3,8,4,8,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Michael Clayton,N/A,9,3,3,3,4,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
David Clowney,N/A,N/A,N/A,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sammie Coates,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Keary Colbert,N/A,7,3,N/A,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Corey Coleman,N/A,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Austin Collie,N/A,N/A,N/A,8,6,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Marques Colston,N/A,N/A,10,11,7,11,9,11,9,9,8,4,N/A,N/A,N/A,N/A,N/A
Pharoh Cooper,1,2,N/A,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Riley Cooper,N/A,N/A,1,2,2,7,4,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cody Core,N/A,2,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jerricho Cotchery,N/A,2,2,10,9,9,7,3,2,2,5,5,6,N/A,N/A,N/A,N/A
Keke Coutee,N/A,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Michael Crabtree,N/A,6,6,9,10,N/A,5,8,8,5,5,N/A,N/A,N/A,N/A,N/A,N/A
Patrick Crayton,N/A,N/A,N/A,N/A,1,3,6,8,4,7,5,3,N/A,N/A,N/A,N/A,N/A
Juron Criner,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ronald Curry,N/A,N/A,N/A,N/A,6,N/A,4,6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Curtis,N/A,N/A,N/A,N/A,N/A,3,6,5,9,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Amara Darboh,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Devard Darling,N/A,N/A,N/A,N/A,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Andre' Davis,N/A,N/A,5,5,N/A,2,N/A,9,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Corey Davis,N/A,3,7,N/A,11,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Craig Davis,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mike Davis,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Trevor Davis,N/A,N/A,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Eric Decker,N/A,N/A,1,6,9,12,7,9,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jarett Dillard,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aaron Dobson,N/A,5,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Josh Doctson,N/A,N/A,N/A,N/A,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tandon Doss,N/A,N/A,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Early Doucet,N/A,N/A,N/A,2,2,5,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Harry Douglas,N/A,N/A,N/A,5,N/A,3,5,4,9,5,3,2,N/A,N/A,N/A,N/A,N/A
Kris Durham,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Marcus Easley,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julian Edelman,N/A,N/A,4,2,1,4,9,13,7,11,N/A,9,10,N/A,N/A,N/A,N/A
Braylon Edwards,N/A,4,6,13,6,6,7,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bryan Edwards,N/A,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bruce Ellington,N/A,N/A,1,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Quincy Enunwa,N/A,N/A,3,6,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lee Evans,N/A,N/A,9,8,11,6,9,5,5,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Yamon Figurs,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Larry Fitzgerald,6,10,8,12,14,9,7,10,5,7,6,11,9,8,5,7,4
Michael Floyd,N/A,N/A,3,8,6,8,4,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jacoby Ford,N/A,N/A,8,3,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Will Franklin,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Travis Fulgham,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Corey Fuller,N/A,N/A,N/A,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Will Fuller,N/A,6,3,N/A,6,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Devin Funchess,5,3,8,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Doug Gabriel,N/A,N/A,1,5,5,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jabar Gaffney,N/A,3,4,6,5,2,6,5,6,7,7,N/A,N/A,N/A,N/A,N/A,N/A
Justin Gage,N/A,3,1,3,1,7,6,4,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pierre Garcon,N/A,N/A,9,8,7,7,9,5,6,9,4,2,N/A,N/A,N/A,N/A,N/A
Clyde Gates,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
David Gettis,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brandon Gibson,N/A,2,5,2,5,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mardy Gilyard,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ted Ginn Jr.,N/A,4,8,6,2,5,N/A,6,2,9,7,9,N/A,4,N/A,N/A,N/A
Chris Givens,N/A,N/A,5,5,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
David Givens,N/A,1,4,10,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kenny Golladay,N/A,N/A,N/A,4,8,9,N/A,4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Anthony Gonzalez,N/A,N/A,7,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Josh Gordon,6,10,N/A,N/A,N/A,N/A,7,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T.J. Graham,N/A,N/A,N/A,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ryan Grant,N/A,N/A,N/A,N/A,2,1,4,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
A.J. Green,N/A,N/A,10,13,13,9,13,7,10,6,N/A,4,8,2,N/A,N/A,N/A
Ladarius Green,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dorial Green-Beckham,N/A,4,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rashad Greene,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D.J. Hackett,N/A,N/A,N/A,5,5,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Derek Hagan,N/A,2,3,N/A,1,N/A,2,2,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cobi Hamilton,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DaeSean Hamilton,N/A,N/A,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KJ Hamler,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leonard Hankerson,N/A,N/A,6,2,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chad Hansen,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James Hardy,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Justin Hardy,N/A,N/A,N/A,2,2,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kelvin Harmon,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dwayne Harris,N/A,N/A,N/A,N/A,3,2,1,6,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A
Brian Hartline,N/A,N/A,5,4,5,8,7,4,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Percy Harvin,11,9,12,9,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lavelle Hawkins,N/A,1,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Junior Hemingway,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Devery Henderson,N/A,N/A,2,7,4,8,8,4,5,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chris Henry,N/A,5,6,3,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Devin Hester,N/A,N/A,N/A,N/A,N/A,6,6,8,6,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Darrius Heyward-Bey,N/A,1,4,8,5,3,N/A,3,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Johnnie Lee Higgins,N/A,N/A,N/A,N/A,6,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rashard Higgins,N/A,N/A,2,4,N/A,6,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
John Hightower,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jason Hill,N/A,N/A,3,1,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stephen Hill,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T.Y. Hilton,N/A,N/A,8,10,12,8,14,8,12,4,7,3,N/A,N/A,N/A,N/A,N/A
Domenik Hixon,N/A,N/A,1,7,3,N/A,N/A,6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jonathan Holland,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Trindon Holliday,N/A,N/A,N/A,N/A,N/A,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Santonio Holmes,N/A,8,11,7,11,6,5,N/A,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Josh Huff,N/A,N/A,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Justin Hunter,N/A,3,3,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chad Jackson,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DeSean Jackson,N/A,9,14,11,8,5,11,8,4,8,5,6,N/A,N/A,4,N/A,N/A
Vincent Jackson,N/A,1,7,7,13,14,N/A,12,13,10,7,5,N/A,N/A,N/A,N/A,N/A
Taylor Jacobs,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jeff Janis,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dwayne Jarrett,N/A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alshon Jeffery,N/A,3,14,9,6,5,7,6,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
A.J. Jenkins,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Michael Jenkins,N/A,1,6,4,4,9,7,6,4,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Greg Jennings,N/A,N/A,5,9,12,11,11,12,3,8,6,1,N/A,N/A,N/A,N/A,N/A
Jerrel Jernigan,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Andre Johnson,N/A,9,10,7,11,8,14,14,13,N/A,13,8,8,4,1,N/A,N/A
Bethel Johnson,N/A,N/A,N/A,3,3,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bryant Johnson,N/A,3,4,3,6,4,5,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Calvin Johnson,N/A,6,11,7,10,15,14,12,9,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Charles Johnson,N/A,N/A,N/A,N/A,4,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Collin Johnson,N/A,N/A,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KeeSean Johnson,N/A,N/A,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Olabisi Johnson,N/A,3,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ron Johnson,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steve Johnson,N/A,1,N/A,8,8,9,5,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brandon Jones,N/A,N/A,2,4,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Daryl Jones,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jacoby Jones,N/A,N/A,1,3,5,6,6,7,4,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James Jones,N/A,N/A,7,3,5,6,8,7,7,4,8,N/A,N/A,N/A,N/A,N/A,N/A
Julio Jones,N/A,10,13,N/A,14,16,16,14,14,11,6,4,2,N/A,N/A,N/A,N/A
Matt Jones,N/A,5,7,4,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T.J. Jones,N/A,N/A,1,N/A,4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Malcolm Kelly,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lance Kendricks,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jeremy Kerley,N/A,N/A,3,7,4,4,1,5,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tavarres King,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
David Kircus,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Johnny Knox,N/A,N/A,6,9,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brandon LaFell,N/A,N/A,N/A,3,6,6,7,11,5,6,5,N/A,N/A,N/A,N/A,N/A,N/A
Jarvis Landry,N/A,7,9,10,7,8,10,9,5,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cody Latimer,N/A,N/A,N/A,1,2,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Marqise Lee,N/A,N/A,3,2,7,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ashley Lelie,N/A,5,7,10,10,4,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tony Lippett,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Greg Little,N/A,4,5,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brandon Lloyd,N/A,2,4,6,3,N/A,3,N/A,12,5,10,N/A,2,N/A,N/A,N/A,N/A
Ricardo Louis,N/A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jeremy Maclin,7,9,7,6,N/A,9,11,5,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Josh Malone,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mario Manningham,N/A,N/A,7,8,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Marc Mariani,N/A,N/A,2,1,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brandon Marshall,N/A,3,12,11,9,6,10,14,12,6,13,5,N/A,N/A,N/A,N/A,N/A
Keshawn Martin,N/A,1,2,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
